"""protein""","""ptms""","""reactionCount"""
"""Q9GZK7""",[],1
"""Q9GZM6""",[],1
"""Q9GZM8""",[],13
"""Q9GZN2""",[],1
"""Q9GZP0""",[],2
"""Q9GZP9""",[],14
"""Q9GZQ3""",[],14
"""Q9GZQ4""",[],8
"""Q9GZQ6""",[],4
"""Q9GZQ8""",[],11
"""Q9GZR5""",[],1
"""Q9GZS1""",[],12
"""Q9GZS3""",[],12
"""Q9GZS9""",[],1
"""Q9GZT4""",[],3
"""Q9GZT5""","[""null:00160"",""268:01381""]",3
"""Q9GZT5""","[""null:00160""]",1
"""Q9GZT5""",[],1
"""Q9GZT9""",[],5
"""Q9GZU1""",[],2
"""Q9GZV3""",[],1
"""Q9GZV4""",[],2
"""Q9GZV4""","[""50:01880""]",3
"""Q9GZV4""","[""50:00125""]",1
"""Q9GZV5""",[],12
"""Q9GZV5""","[""89:00046""]",4
"""Q9GZV8""",[],1
"""Q9GZV9""","[""null:00696""]",1
"""Q9GZV9""","[""178:00164""]",152
"""Q9GZV9""",[],34
"""Q9GZX3""",[],1
"""Q9GZX5""",[],1
"""Q9GZX6""",[],4
"""Q9GZY0""",[],3
"""Q9GZY6""","[""40:00048"",""58:00048"",""84:00048"",""95:00048"",""110:00048"",""118:00048"",""119:00048"",""136:00048"",""193:00048"",""233:00048""]",6
"""Q9GZY6""",[],1
"""Q9GZZ7""",[],18
"""Q9GZZ9""",[],2
"""Q9H008""",[],1
"""Q9H013""",[],1
"""Q9H015""",[],2
"""Q9H040""",[],3
"""Q9H063""",[],2
"""Q9H063""","[""60:00046"",""68:00046"",""75:00046""]",1
"""Q9H074""",[],4
"""Q9H081""",[],13
"""Q9H082""","[""227:00113"",""229:00113""]",3
"""Q9H082""",[],3
"""Q9H0A8""",[],14
"""Q9H0B6""",[],5
"""Q9H0B8""",[],2
"""Q9H0C5""",[],6
"""Q9H0D6""",[],1
"""Q9H0E2""",[],9
"""Q9H0E3""",[],3
"""Q9H0E7""",[],1
"""Q9H0E9""",[],1
"""Q9H0F6""",[],4
"""Q9H0F7""",[],1
"""Q9H0H0""",[],1
"""Q9H0H3""",[],6
"""Q9H0H5""",[],5
"""Q9H0L4""",[],11
"""Q9H0M0""",[],8
"""Q9H0M5""",[],1
"""Q9H0P0-4""",[],1
"""Q9H0Q3""",[],1
"""Q9H0R8""",[],6
"""Q9H0S4""",[],1
"""Q9H0T7""","[""209:00113"",""210:00113""]",1
"""Q9H0T7""",[],2
"""Q9H0U3""",[],3
"""Q9H0U4""",[],27
"""Q9H0U4""","[""200:00113"",""201:00113""]",2
"""Q9H0U4""","[""191:00047""]",4
"""Q9H0U6""",[],10
"""Q9H0V9""",[],11
"""Q9H0W5""",[],2
"""Q9H0W8""",[],2
"""Q9H0X9""",[],1
"""Q9H0Y0""","[""166:00134""]",4
"""Q9H0Y0""",[],4
"""Q9H115""",[],11
"""Q9H156""",[],1
"""Q9H160""",[],3
"""Q9H171""",[],8
"""Q9H172""",[],1
"""Q9H195""","[""null:00163""]",14
"""Q9H195""",[],1
"""Q9H1A4""",[],28
"""Q9H1B5""",[],1
"""Q9H1C0""",[],7
"""Q9H1C4""",[],1
"""Q9H1C7""",[],1
"""Q9H1D0""",[],1
"""Q9H1D9""",[],18
"""Q9H1E1""",[],2
"""Q9H1H9""",[],1
"""Q9H1I8""",[],6
"""Q9H1J1""",[],2
"""Q9H1J5""",[],1
"""Q9H1J5""","[""null:00160"",""186:01381""]",10
"""Q9H1J5""","[""null:00160""]",1
"""Q9H1J7""","[""null:00160"",""223:01381""]",6
"""Q9H1J7""","[""null:00160""]",1
"""Q9H1K0""",[],3
"""Q9H1K1-1""",[],1
"""Q9H1K4""",[],1
"""Q9H1M3""",[],1
"""Q9H1M4""",[],1
"""Q9H1N7""",[],1
"""Q9H1P3""",[],1
"""Q9H1Y0""","[""130:00134""]",5
"""Q9H1Y0""",[],5
"""Q9H1Y3""",[],4
"""Q9H204""",[],1
"""Q9H205""",[],1
"""Q9H207""",[],1
"""Q9H208""",[],1
"""Q9H209""",[],1
"""Q9H210""",[],1
"""Q9H211""",[],7
"""Q9H221""",[],1
"""Q9H222""",[],1
"""Q9H227""",[],1
"""Q9H228""",[],4
"""Q9H237""",[],2
"""Q9H244""",[],7
"""Q9H252""",[],1
"""Q9H254""",[],16
"""Q9H255""",[],1
"""Q9H257""",[],2
"""Q9H257""","[""231:00047""]",1
"""Q9H2A2""",[],1
"""Q9H2A7""",[],4
"""Q9H2A9""",[],1
"""Q9H2B4""",[],1
"""Q9H2C0""",[],6
"""Q9H2C2""",[],1
"""Q9H2C5""",[],1
"""Q9H2C8""",[],1
"""Q9H2D1""",[],2
"""Q9H2E6""",[],1
"""Q9H2F3""",[],3
"""Q9H2F5""",[],3
"""Q9H2G9""",[],1
"""Q9H2H0""",[],1
"""Q9H2H8""",[],5
"""Q9H2H9""",[],2
"""Q9H2J7""",[],1
"""Q9H2K0""",[],3
"""Q9H2K2""",[],7
"""Q9H2M3""",[],1
"""Q9H2M9""",[],3
"""Q9H2P9""",[],1
"""Q9H2S1""",[],1
"""Q9H2U1""",[],3
"""Q9H2U2""",[],1
"""Q9H2W6""",[],10
"""Q9H2X6""","[""null:00696""]",2
"""Q9H2X6""",[],2
"""Q9H2X9""",[],1
"""Q9H310""",[],2
"""Q9H313-3""",[],1
"""Q9H324""","[""null:00812""]",2
"""Q9H324""",[],1
"""Q9H334-8""",[],2
"""Q9H339""",[],1
"""Q9H340""",[],1
"""Q9H341""",[],1
"""Q9H342""",[],1
"""Q9H343""",[],1
"""Q9H344""",[],1
"""Q9H346""",[],1
"""Q9H3D4""",[],9
"""Q9H3H1""",[],2
"""Q9H3H5""",[],1
"""Q9H3L0""",[],1
"""Q9H3M0""",[],1
"""Q9H3M7""",[],3
"""Q9H3M9""",[],1
"""Q9H3N8""",[],4
"""Q9H3P2""",[],39
"""Q9H3P7""",[],1
"""Q9H3R0""",[],4
"""Q9H3R1""",[],2
"""Q9H3R2""","[""null:00163""]",14
"""Q9H3R2""",[],1
"""Q9H3R5""",[],15
"""Q9H3S1""",[],1
"""Q9H3S4""",[],1
"""Q9H3S5""",[],1
"""Q9H3Y6""",[],1
"""Q9H3Z4""",[],4
"""Q9H410""",[],14
"""Q9H427""",[],1
"""Q9H444""",[],3
"""Q9H461""","[""null:01148""]",2
"""Q9H461""",[],6
"""Q9H469""",[],9
"""Q9H477""",[],1
"""Q9H479""",[],1
"""Q9H488""",[],1
"""Q9H490""",[],1
"""Q9H492""",[],10
"""Q9H4A3""",[],1
"""Q9H4A9""",[],2
"""Q9H4B4""",[],2
"""Q9H4B6""",[],2
"""Q9H4B6""","[""null:00696""]",12
"""Q9H4B7""",[],12
"""Q9H4B8""",[],2
"""Q9H4E5""",[],5
"""Q9H4F1""",[],2
"""Q9H4G0""",[],3
"""Q9H4I9""",[],4
"""Q9H4L5""",[],1
"""Q9H4M3""",[],9
"""Q9H4M7""",[],1
"""Q9H4M9""",[],1
"""Q9H4P4""",[],10
"""Q9H4Y5""",[],2
"""Q9H553""",[],2
"""Q9H583""",[],1
"""Q9H598""",[],4
"""Q9H5I1""",[],1
"""Q9H5J4""",[],1
"""Q9H5J8""",[],14
"""Q9H5K3""",[],1
"""Q9H5Q4""",[],1
"""Q9H5Y7""",[],1
"""Q9H633""",[],1
"""Q9H672""",[],8
"""Q9H6A0""",[],1
"""Q9H6D7""",[],22
"""Q9H6H4""",[],1
"""Q9H6I2""",[],2
"""Q9H6R3""",[],1
"""Q9H6R4""",[],1
"""Q9H6T0""",[],1
"""Q9H6U8""",[],2
"""Q9H6X2-1""",[],4
"""Q9H6X2-2""",[],4
"""Q9H6Z9""",[],8
"""Q9H707""",[],1
"""Q9H765""",[],8
"""Q9H772""",[],1
"""Q9H773""",[],1
"""Q9H7B4""",[],4
"""Q9H7D0""",[],1
"""Q9H7L9""","[""null:01148""]",1
"""Q9H7L9""",[],4
"""Q9H7P6""",[],5
"""Q9H7P9""",[],3
"""Q9H7R0""",[],1
"""Q9H7R5""",[],1
"""Q9H7S9""",[],1
"""Q9H7T0""",[],2
"""Q9H7X3""",[],1
"""Q9H7X7""",[],5
"""Q9H7Z6""",[],2
"""Q9H7Z7""",[],2
"""Q9H814""",[],2
"""Q9H816""",[],1
"""Q9H832""",[],4
"""Q9H832""","[""188:00211""]",1
"""Q9H840""",[],5
"""Q9H841""",[],1
"""Q9H845""",[],5
"""Q9H853""",[],8
"""Q9H867""",[],1
"""Q9H8E8""",[],1
"""Q9H8G1""",[],1
"""Q9H8H0""",[],1
"""Q9H8H3""",[],1
"""Q9H8M1""",[],1
"""Q9H8M9""",[],1
"""Q9H8M9""","[""null:00696""]",1
"""Q9H8P0""",[],2
"""Q9H8S9""","[""12:00047"",""35:00047""]",13
"""Q9H8S9""",[],4
"""Q9H8V3""",[],3
"""Q9H8X2""",[],2
"""Q9H8Y8""",[],1
"""Q9H8Y8""","[""222:00047"",""225:00047""]",1
"""Q9H900""",[],13
"""Q9H902""",[],1
"""Q9H903""",[],2
"""Q9H936""",[],1
"""Q9H944""",[],2
"""Q9H963""",[],1
"""Q9H974""",[],1
"""Q9H981""",[],2
"""Q9H999""",[],1
"""Q9H9A5""",[],2
"""Q9H9A7""",[],23
"""Q9H9B1""",[],10
"""Q9H9E3""",[],6
"""Q9H9F9""",[],2
"""Q9H9G7""",[],48
"""Q9H9H4""",[],5
"""Q9H9J2""",[],10
"""Q9H9J4""",[],1
"""Q9H9L4""",[],1
"""Q9H9P5""",[],3
"""Q9H9P8""",[],1
"""Q9H9Q2""",[],5
"""Q9H9Q4""",[],3
"""Q9H9S0""",[],18
"""Q9H9S3""",[],4
"""Q9H9S4""",[],2
"""Q9H9T3""",[],1
"""Q9H9Y6""",[],12
"""Q9H9Z2""",[],1
"""Q9HA47""",[],1
"""Q9HA64""",[],1
"""Q9HA65""",[],1
"""Q9HA77""",[],1
"""Q9HA82""",[],1
"""Q9HAB3""",[],1
"""Q9HAB8""",[],1
"""Q9HAF1""",[],7
"""Q9HAH1""",[],1
"""Q9HAJ7""",[],3
"""Q9HAN9""",[],1
"""Q9HAP6""",[],4
"""Q9HAQ2""",[],4
"""Q9HAS3""",[],1
"""Q9HAT0""",[],1
"""Q9HAT1""",[],11
"""Q9HAT8""","[""null:00696""]",7
"""Q9HAT8""",[],1
"""Q9HAU0""",[],1
"""Q9HAU4""",[],26
"""Q9HAU5""",[],2
"""Q9HAV0""",[],73
"""Q9HAV4""",[],2
"""Q9HAV5""",[],1
"""Q9HAV7""",[],6
"""Q9HAW0""",[],5
"""Q9HAW4""","[""null:01148""]",1
"""Q9HAW4""",[],4
"""Q9HAW4""","[""945:00046"",""916:00047""]",3
"""Q9HAW7""",[],1
"""Q9HAW8""",[],1
"""Q9HAW9""",[],1
"""Q9HAY6""",[],1
"""Q9HAZ2""",[],1
"""Q9HB03""",[],4
"""Q9HB14""",[],2
"""Q9HB15""",[],1
"""Q9HB19""",[],1
"""Q9HB20""",[],1
"""Q9HB21""",[],1
"""Q9HB29""",[],4
"""Q9HB55""",[],4
"""Q9HB63""",[],2
"""Q9HB65""",[],1
"""Q9HB75""","[""788:00047""]",5
"""Q9HB75""",[],1
"""Q9HB89""",[],7
"""Q9HB90""",[],20
"""Q9HB96""",[],8
"""Q9HBA0""",[],1
"""Q9HBA9""",[],1
"""Q9HBG4""",[],4
"""Q9HBG6""",[],8
"""Q9HBH0""",[],6
"""Q9HBH5""",[],1
"""Q9HBI1""",[],3
"""Q9HBI6""",[],7
"""Q9HBK9""",[],2
"""Q9HBL8""",[],1
"""Q9HBM1""",[],13
"""Q9HBM6""",[],23
"""Q9HBT7""",[],1
"""Q9HBT8""",[],1
"""Q9HBU6""",[],1
"""Q9HBW0""",[],7
"""Q9HBX8""",[],3
"""Q9HBX9""",[],4
"""Q9HBY0""",[],2
"""Q9HBY8""",[],1
"""Q9HBZ2""",[],5
"""Q9HC16-1""",[],6
"""Q9HC16-3""",[],6
"""Q9HC21""",[],1
"""Q9HC23""",[],4
"""Q9HC29""",[],13
"""Q9HC36""",[],1
"""Q9HC52""",[],8
"""Q9HC58""",[],1
"""Q9HC62""",[],3
"""Q9HC77""","[""589:00046"",""595:00046""]",1
"""Q9HC77""",[],23
"""Q9HC84""","[""null:00163""]",14
"""Q9HC84""",[],1
"""Q9HC96""",[],1
"""Q9HC97""",[],1
"""Q9HC98""",[],2
"""Q9HC98""","[""206:00046""]",2
"""Q9HCB6""",[],1
"""Q9HCB6""","[""null:00812""]",2
"""Q9HCC0""",[],3
"""Q9HCE1""",[],44
"""Q9HCE5""",[],1
"""Q9HCE6""",[],3
"""Q9HCE7""",[],24
"""Q9HCE9""","[""null:00696""]",1
"""Q9HCE9""",[],2
"""Q9HCF6""",[],1
"""Q9HCG1""",[],1
"""Q9HCG7""",[],1
"""Q9HCG8""",[],6
"""Q9HCI7""",[],1
"""Q9HCJ0""",[],46
"""Q9HCJ1""",[],1
"""Q9HCK4""",[],9
"""Q9HCK5""",[],48
"""Q9HCK8""",[],1
"""Q9HCL2""",[],2
"""Q9HCL3""",[],1
"""Q9HCM2""","[""null:00048""]",8
"""Q9HCM2""",[],8
"""Q9HCM3""","[""445:00046"",""729:00046""]",1
"""Q9HCM3""","[""445:00046"",""602:00046"",""729:00046"",""599:00047""]",5
"""Q9HCM4""",[],2
"""Q9HCM9""",[],3
"""Q9HCN6""",[],7
"""Q9HCQ5""",[],1
"""Q9HCR9""",[],2
"""Q9HCS2""",[],2
"""Q9HCS4""",[],18
"""Q9HCS7""",[],15
"""Q9HCT0""",[],74
"""Q9HCU5""",[],4
"""Q9HCU8""",[],37
"""Q9HCU9""",[],1
"""Q9HCX3""",[],1
"""Q9HCX4""",[],3
"""Q9HCZ1""",[],1
"""Q9HD20""",[],1
"""Q9HD23""",[],1
"""Q9HD26""",[],3
"""Q9HD33""",[],10
"""Q9HD34""",[],1
"""Q9HD40""",[],1
"""Q9HD47""",[],1
"""Q9HD67""",[],2
"""Q9HD89""",[],2
"""Q9HDB5""",[],11
"""Q9HDD0""",[],1
"""Q9MY60""",[],1
"""Q9NNW7""",[],1
"""Q9NNX6""",[],4
"""Q9NP31""",[],7
"""Q9NP55""",[],1
"""Q9NP56""",[],1
"""Q9NP58""",[],1
"""Q9NP59""",[],4
"""Q9NP60""",[],1
"""Q9NP61""",[],4
"""Q9NP70""",[],1
"""Q9NP70""","[""null:00696""]",1
"""Q9NP71""","[""568:00046""]",2
"""Q9NP71""","[""196:00046"",""666:00047""]",2
"""Q9NP71""",[],5
"""Q9NP71""","[""666:00047""]",6
"""Q9NP72""","[""203:00113""]",2
"""Q9NP72""",[],5
"""Q9NP73""",[],1
"""Q9NP78""",[],1
"""Q9NP79""",[],2
"""Q9NP80""",[],2
"""Q9NP81""",[],1
"""Q9NP84""",[],2
"""Q9NP87""",[],3
"""Q9NP90""",[],6
"""Q9NP90""","[""200:00113"",""201:00113""]",2
"""Q9NP91""",[],1
"""Q9NP92""",[],12
"""Q9NP94""",[],1
"""Q9NP95""",[],152
"""Q9NP97""",[],4
"""Q9NP99""",[],3
"""Q9NPA1""",[],2
"""Q9NPA2""",[],2
"""Q9NPA3""",[],3
"""Q9NPA8""",[],1
"""Q9NPB1""",[],1
"""Q9NPB6""",[],7
"""Q9NPB6""","[""345:00046""]",3
"""Q9NPB8""",[],2
"""Q9NPB9""",[],1
"""Q9NPC1""",[],4
"""Q9NPC2""",[],2
"""Q9NPD3""",[],4
"""Q9NPD5""",[],1
"""Q9NPD7""","[""116:00097""]",1
"""Q9NPD8""",[],5
"""Q9NPD8""","[""86:00211""]",1
"""Q9NPD8""","[""91:01148"",""182:01148""]",1
"""Q9NPE3""",[],1
"""Q9NPF0""",[],2
"""Q9NPF2""",[],1
"""Q9NPF4""",[],1
"""Q9NPF5""",[],1
"""Q9NPF7""",[],2
"""Q9NPG1""",[],11
"""Q9NPG2""",[],2
"""Q9NPG3""",[],2
"""Q9NPH0""",[],1
"""Q9NPH2""",[],1
"""Q9NPH3-1""",[],14
"""Q9NPH5""",[],1
"""Q9NPH9""",[],1
"""Q9NPI1""",[],3
"""Q9NPI5""",[],2
"""Q9NPI6""",[],3
"""Q9NPI8""",[],8
"""Q9NPI9""",[],2
"""Q9NPJ1""",[],1
"""Q9NPJ3""",[],1
"""Q9NPJ6""",[],4
"""Q9NPL8""",[],7
"""Q9NPP4""",[],1
"""Q9NPY3""",[],4
"""Q9NPZ5""",[],1
"""Q9NQ11""",[],1
"""Q9NQ25""",[],1
"""Q9NQ36""",[],1
"""Q9NQ38""",[],2
"""Q9NQ40""",[],1
"""Q9NQ48""",[],1
"""Q9NQ50""",[],10
"""Q9NQ66""",[],11
"""Q9NQ69""",[],1
"""Q9NQ76""","[""null:00696""]",1
"""Q9NQ76""",[],1
"""Q9NQ86""",[],3
"""Q9NQ88""",[],1
"""Q9NQ90""",[],1
"""Q9NQ92""",[],2
"""Q9NQ94""",[],3
"""Q9NQA5""",[],1
"""Q9NQB0""",[],20
"""Q9NQB0""","[""201:00047"",""212:00047""]",1
"""Q9NQC1""",[],1
"""Q9NQC3""",[],3
"""Q9NQC7""",[],7
"""Q9NQC7""","[""418:00046""]",1
"""Q9NQC8""",[],5
"""Q9NQG5""",[],2
"""Q9NQG7""",[],1
"""Q9NQI0""",[],3
"""Q9NQL2""",[],20
"""Q9NQN1""",[],1
"""Q9NQP4""",[],2
"""Q9NQR1""",[],3
"""Q9NQR4""",[],2
"""Q9NQR9""",[],1
"""Q9NQS3""",[],8
"""Q9NQS5""",[],5
"""Q9NQS7""",[],13
"""Q9NQT4""",[],4
"""Q9NQT5""",[],4
"""Q9NQT8""",[],3
"""Q9NQU5""",[],1
"""Q9NQV7""",[],3
"""Q9NQW5""",[],1
"""Q9NQX3""",[],1
"""Q9NQX5""",[],1
"""Q9NQX6""",[],1
"""Q9NQZ2""",[],1
"""Q9NQZ5""",[],1
"""Q9NQZ7""",[],1
"""Q9NQZ8""",[],1
"""Q9NR11""",[],1
"""Q9NR12""",[],1
"""Q9NR19""",[],2
"""Q9NR19""","[""418:00064""]",1
"""Q9NR28""",[],7
"""Q9NR30""",[],3
"""Q9NR33""",[],24
"""Q9NR34""",[],4
"""Q9NR45""",[],1
"""Q9NR48""",[],2
"""Q9NR50""",[],2
"""Q9NR61""",[],20
"""Q9NR61""","[""null:01148""]",2
"""Q9NR63""",[],2
"""Q9NR71""",[],1
"""Q9NR77""",[],1
"""Q9NR80""",[],3
"""Q9NR81""",[],3
"""Q9NR82""",[],1
"""Q9NR96""",[],24
"""Q9NR97""",[],18
"""Q9NRA0""",[],2
"""Q9NRA1-1""",[],2
"""Q9NRA2""",[],1
"""Q9NRB3""",[],1
"""Q9NRC6""",[],16
"""Q9NRD1""",[],10
"""Q9NRD5""",[],4
"""Q9NRD8""",[],1
"""Q9NRD9""",[],1
"""Q9NRF2""",[],1
"""Q9NRF2-2""",[],4
"""Q9NRF8""",[],1
"""Q9NRF9""",[],24
"""Q9NRG4""",[],3
"""Q9NRG9""",[],35
"""Q9NRH3""",[],3
"""Q9NRJ3""",[],4
"""Q9NRJ4""",[],5
"""Q9NRK6""",[],1
"""Q9NRM0""",[],1
"""Q9NRM1""","[""null:00696""]",1
"""Q9NRM1""",[],1
"""Q9NRM7""","[""871:00046"",""1041:00047""]",6
"""Q9NRM7""",[],7
"""Q9NRN7""",[],1
"""Q9NRP2""","[""14:00798"",""24:00798""]",1
"""Q9NRP2""",[],1
"""Q9NRR4""",[],1
"""Q9NRR6""",[],4
"""Q9NRV9""",[],4
"""Q9NRW1""",[],8
"""Q9NRW1""","[""206:00113"",""208:00113""]",2
"""Q9NRW3""",[],2
"""Q9NRW7""",[],2
"""Q9NRX1""",[],1
"""Q9NRX2""",[],10
"""Q9NRX5""",[],1
"""Q9NRY4""",[],5
"""Q9NRY4""","[""1105:00048""]",5
"""Q9NRY5""","[""445:00046"",""602:00046"",""729:00046"",""599:00047""]",5
"""Q9NRY5""","[""445:00046"",""729:00046""]",1
"""Q9NRZ5""",[],1
"""Q9NRZ7""",[],2
"""Q9NS00""",[],1
"""Q9NS15""",[],2
"""Q9NS28""",[],2
"""Q9NS40""",[],1
"""Q9NS61""",[],1
"""Q9NS62""",[],1
"""Q9NS62""","[""null:00812""]",2
"""Q9NS67""",[],3
"""Q9NS69""",[],2
"""Q9NS73""",[],1
"""Q9NS75""",[],4
"""Q9NS82""",[],2
"""Q9NS84""",[],1
"""Q9NS87""",[],4
"""Q9NS91""",[],4
"""Q9NSA0""",[],1
"""Q9NSA1""",[],1
"""Q9NSA2""",[],2
"""Q9NSA3""",[],1
"""Q9NSB2""",[],3
"""Q9NSB4""",[],3
"""Q9NSB8""",[],3
"""Q9NSC5""",[],3
"""Q9NSC7""",[],1
"""Q9NSD5""",[],1
"""Q9NSD7""",[],4
"""Q9NSD9""",[],1
"""Q9NSE2""",[],8
"""Q9NSE4""",[],1
"""Q9NSI6""",[],2
"""Q9NSK0""",[],5
"""Q9NSP4""",[],15
"""Q9NST1""",[],4
"""Q9NSU2""",[],2
"""Q9NSV4""",[],1
"""Q9NSY2""",[],1
"""Q9NT62""","[""263:01777""]",3
"""Q9NT62""",[],3
"""Q9NT99""",[],1
"""Q9NTG7""",[],1
"""Q9NTI2""",[],2
"""Q9NTI5""",[],16
"""Q9NTJ3""","[""null:00046""]",2
"""Q9NTJ3""",[],9
"""Q9NTJ4""",[],1
"""Q9NTJ5""",[],3
"""Q9NTK5""",[],1
"""Q9NTM9""",[],1
"""Q9NTN3""",[],1
"""Q9NTX7""",[],4
"""Q9NUB1""",[],1
"""Q9NUD9""",[],1
"""Q9NUI1""",[],3
"""Q9NUJ1""",[],1
"""Q9NUN5""",[],1
"""Q9NUN7""",[],1
"""Q9NUP1""",[],1
"""Q9NUP7""",[],2
"""Q9NUP9""",[],3
"""Q9NUQ2""",[],2
"""Q9NUQ9""",[],1
"""Q9NUT2""",[],1
"""Q9NUV7""","[""371:00128""]",1
"""Q9NUW8""",[],1
"""Q9NUX5""",[],2
"""Q9NUZ1""",[],1
"""Q9NV06""",[],6
"""Q9NV23""",[],1
"""Q9NV31""",[],1
"""Q9NV35""",[],2
"""Q9NV56""",[],1
"""Q9NV58""",[],3
"""Q9NV66""",[],1
"""Q9NV70""",[],1
"""Q9NV72""",[],1
"""Q9NV88""",[],1
"""Q9NV96""",[],2
"""Q9NVC6""",[],4
"""Q9NVD7""",[],3
"""Q9NVE7""",[],1
"""Q9NVF9""",[],1
"""Q9NVG8""",[],1
"""Q9NVH2""",[],1
"""Q9NVH6""",[],1
"""Q9NVI1""","[""556:00046"",""559:00046"",""565:00046"",""617:00046""]",3
"""Q9NVI1""","[""556:00046"",""559:00046"",""565:00046"",""617:00046"",""523:01148""]",4
"""Q9NVI1""",[],4
"""Q9NVK5""","[""766:00048"",""null:00048""]",7
"""Q9NVK5""",[],3
"""Q9NVM4""",[],1
"""Q9NVM9""",[],1
"""Q9NVR0""",[],6
"""Q9NVR2""",[],1
"""Q9NVS2""",[],12
"""Q9NVS9""",[],2
"""Q9NVU0""",[],18
"""Q9NVW2""",[],3
"""Q9NVX0""",[],22
"""Q9NVZ3""",[],16
"""Q9NW08""",[],18
"""Q9NW15""",[],1
"""Q9NW38""",[],8
"""Q9NW64""",[],5
"""Q9NWA0""",[],1
"""Q9NWB7""",[],5
"""Q9NWF4""",[],1
"""Q9NWM0-3""",[],1
"""Q9NWQ8""",[],1
"""Q9NWQ8""","[""317:00048""]",3
"""Q9NWR8""",[],2
"""Q9NWS9""",[],1
"""Q9NWT6""",[],1
"""Q9NWT8""",[],12
"""Q9NWU5""",[],10
"""Q9NWV8""",[],10
"""Q9NWW6""",[],2
"""Q9NWW9""",[],1
"""Q9NWX5""",[],8
"""Q9NWX6""",[],1
"""Q9NWZ3""","[""346:00046"",""342:00047"",""345:00047""]",35
"""Q9NWZ3""",[],13
"""Q9NWZ5""",[],1
"""Q9NWZ8""",[],5
"""Q9NX08""",[],14
"""Q9NX09""",[],2
"""Q9NX14""",[],7
"""Q9NX20""",[],10
"""Q9NX24""",[],2
"""Q9NX57""",[],2
"""Q9NX57""","[""232:00113"",""233:00113""]",1
"""Q9NX62""",[],1
"""Q9NX63""",[],1
"""Q9NX63""","[""183:00798"",""193:00798""]",1
"""Q9NX65""",[],1
"""Q9NX70""",[],1
"""Q9NX74""",[],1
"""Q9NX76""",[],2
"""Q9NXA8""",[],1
"""Q9NXB0""",[],3
"""Q9NXB9""",[],7
"""Q9NXD2""",[],2
"""Q9NXE4""",[],1
"""Q9NXE8""",[],4
"""Q9NXF7""",[],5
"""Q9NXH8""",[],1
"""Q9NXH9""",[],1
"""Q9NXK8""",[],9
"""Q9NXL2""",[],3
"""Q9NXR1""",[],35
"""Q9NXR7""",[],10
"""Q9NXR8""",[],1
"""Q9NXT0""",[],1
"""Q9NXX6""",[],1
"""Q9NY12""",[],1
"""Q9NY15""",[],1
"""Q9NY25""",[],3
"""Q9NY26""",[],1
"""Q9NY27""",[],1
"""Q9NY28""",[],1
"""Q9NY37""",[],2
"""Q9NY46""",[],2
"""Q9NY47""",[],3
"""Q9NY59""",[],2
"""Q9NY61""",[],1
"""Q9NY64""",[],15
"""Q9NY65""",[],8
"""Q9NY72""",[],2
"""Q9NY84""","[""470:00105""]",1
"""Q9NY91""",[],1
"""Q9NY97""",[],2
"""Q9NYA1""",[],4
"""Q9NYA1""","[""225:00046""]",2
"""Q9NYA4""",[],6
"""Q9NYB0""",[],2
"""Q9NYB5""",[],1
"""Q9NYB9""",[],6
"""Q9NYB9""","[""183:00046"",""216:00046"",""225:00046"",""410:00046""]",4
"""Q9NYF0""",[],1
"""Q9NYF5""",[],1
"""Q9NYG5""",[],28
"""Q9NYG8""",[],2
"""Q9NYH9""",[],1
"""Q9NYJ1""",[],1
"""Q9NYJ1""","[""34:00798"",""44:00798""]",1
"""Q9NYJ8""",[],28
"""Q9NYK1""",[],19
"""Q9NYK5""",[],10
"""Q9NYL5""",[],1
"""Q9NYL9""",[],4
"""Q9NYM4""",[],3
"""Q9NYM9""",[],6
"""Q9NYP7""",[],5
"""Q9NYP9""",[],2
"""Q9NYQ3""",[],3
"""Q9NYR8""",[],1
"""Q9NYR9""",[],1
"""Q9NYS0""",[],1
"""Q9NYS7""",[],5
"""Q9NYT6""",[],1
"""Q9NYU1""",[],1
"""Q9NYU2""",[],1
"""Q9NYV4""",[],3
"""Q9NYV6""",[],3
"""Q9NYV7""",[],4
"""Q9NYV8""",[],4
"""Q9NYV9""",[],4
"""Q9NYW0""",[],4
"""Q9NYW1""",[],4
"""Q9NYW2""",[],4
"""Q9NYW3""",[],4
"""Q9NYW4""",[],4
"""Q9NYW5""",[],4
"""Q9NYW6""",[],4
"""Q9NYW7""",[],4
"""Q9NYY3""",[],2
"""Q9NYZ2""",[],1
"""Q9NYZ3""","[""513:00047"",""526:00047""]",1
"""Q9NYZ3""","[""435:00046""]",4
"""Q9NYZ3""",[],6
"""Q9NYZ4""",[],1
"""Q9NZ01""",[],1
"""Q9NZ09""",[],5
"""Q9NZ20""",[],3
"""Q9NZ32""",[],5
"""Q9NZ42""",[],9
"""Q9NZ43""",[],3
"""Q9NZ52""",[],3
"""Q9NZ53""","[""97:00181"",""118:00181""]",1
"""Q9NZ53""",[],1
"""Q9NZ71""",[],1
"""Q9NZ94""",[],7
"""Q9NZB8-1""",[],1
"""Q9NZB8-5""",[],1
"""Q9NZC2""",[],13
"""Q9NZC3""",[],1
"""Q9NZC7""",[],3
"""Q9NZD2""",[],1
"""Q9NZE8""",[],10
"""Q9NZF1""",[],1
"""Q9NZH6""",[],7
"""Q9NZH7""",[],2
"""Q9NZH8""",[],2
