Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-2122948	"Activated NOTCH1 Transmits Signal to the Nucleus"	1	31	0.03225806451612903	0.46528357543108645	No	0.14503609359671943	1	33	0.030303030303030304	P49407	R-HSA-1980123
R-HSA-166208	"mTORC1-mediated signalling"	1	23	0.043478260869565216	0.37141509433406017	No	0.126061159580353	1	31	0.03225806451612903	Q04637	R-HSA-165766
R-HSA-983712	"Ion channel transport"	1	179	0.00558659217877095	0.9737772939273663	No	0.22849262487429542	1	182	0.005494505494505495	P27105	R-HSA-8863494
R-HSA-5690714	"CD22 mediated BCR regulation"	1	70	0.014285714285714285	0.7573874052750581	No	0.1939015865738551	1	71	0.014084507042253521	P07948	R-HSA-5690702
R-HSA-112409	"RAF-independent MAPK1/3 activation"	1	23	0.043478260869565216	0.37141509433406017	No	0.12692855288021782	3	29	0.10344827586206896	Q02750	R-HSA-109857,R-HSA-109860,R-HSA-112342
R-HSA-446343	"Localization of the PINCH-ILK-PARVIN complex to focal adhesions"	1	4	0.25	0.07750221577646144	No	0.060778053424698705	1	4	0.25	Q13418	R-HSA-432897
R-HSA-1482839	"Acyl chain remodelling of PE"	1	29	0.034482758620689655	0.44321339841616836	No	0.14020975873462652	2	29	0.06896551724137931	P47712	R-HSA-1482828,R-HSA-1482884
R-HSA-204998	"Cell death signalling via NRAGE, NRIF and NADE"	3	76	0.039473684210526314	0.19889560078326163	No	0.09529081838169126	1	79	0.012658227848101266	Q15052,Q92974,Q96PE2	R-HSA-205039
R-HSA-5654736	"Signaling by FGFR1"	1	50	0.02	0.6360160477089509	No	0.16952842774353075	1	68	0.014705882352941176	P12931	R-HSA-1295609
R-HSA-451927	"Interleukin-2 family signaling"	2	38	0.05263157894736842	0.17896443769209602	No	0.09039220751227901	18	52	0.34615384615384615	P52333,Q14289	R-HSA-450063,R-HSA-451895,R-HSA-451942,R-HSA-452091,R-HSA-452097,R-HSA-452100,R-HSA-452108,R-HSA-452122,R-HSA-453111,R-HSA-508247,R-HSA-508282,R-HSA-508292,R-HSA-508513,R-HSA-8963734,R-HSA-8983394,R-HSA-913374,R-HSA-913424,R-HSA-919404
R-HSA-5250913	"Positive epigenetic regulation of rRNA expression"	1	75	0.013333333333333334	0.7808118229879735	No	0.1988734386755693	1	81	0.012345679012345678	P49841	R-HSA-5250947
R-HSA-5654738	"Signaling by FGFR2"	1	73	0.0136986301369863	0.7717250756846218	No	0.19689561006337097	1	93	0.010752688172043012	P12931	R-HSA-1295609
R-HSA-5654732	"Negative regulation of FGFR3 signaling"	1	29	0.034482758620689655	0.44321339841616836	No	0.1396169056321545	1	38	0.02631578947368421	P12931	R-HSA-1295609
R-HSA-422356	"Regulation of insulin secretion"	4	71	0.056338028169014086	0.05671896540553856	No	0.0541738836245208	6	73	0.0821917808219178	P22694,Q00722,Q01970,Q14643	R-HSA-169680,R-HSA-169683,R-HSA-265682,R-HSA-381707,R-HSA-399998,R-HSA-400023
R-HSA-5654733	"Negative regulation of FGFR4 signaling"	1	31	0.03225806451612903	0.46528357543108645	No	0.14383247456272175	1	39	0.02564102564102564	P12931	R-HSA-1295609
R-HSA-422475	"Axon guidance"	22	352	0.0625	3.244863486018268E-6	Yes	2.8440274083336585E-5	93	490	0.18979591836734694	O14639,O94929,P06241,P07900,P07948,P12931,P16157,P16333,P22694,P35579,P49841,P50552,P53667,Q01082,Q02750,Q13459,Q99490,Q99704,Q9NRY4,Q9UQ16,Q9Y490,Q9Y4H2	R-HSA-109860,R-HSA-373716,R-HSA-373729,R-HSA-373739,R-HSA-374675,R-HSA-374701,R-HSA-376140,R-HSA-391865,R-HSA-391866,R-HSA-391867,R-HSA-391868,R-HSA-391871,R-HSA-392051,R-HSA-392053,R-HSA-392054,R-HSA-392751,R-HSA-3928577,R-HSA-3928580,R-HSA-3928583,R-HSA-3928584,R-HSA-3928594,R-HSA-3928602,R-HSA-3928604,R-HSA-3928607,R-HSA-3928608,R-HSA-3928614,R-HSA-3928615,R-HSA-3928616,R-HSA-3928623,R-HSA-3928625,R-HSA-3928627,R-HSA-3928628,R-HSA-3928631,R-HSA-3928633,R-HSA-3928639,R-HSA-3928640,R-HSA-3928641,R-HSA-3928642,R-HSA-3928645,R-HSA-3928648,R-HSA-3928651,R-HSA-399928,R-HSA-399930,R-HSA-399931,R-HSA-399933,R-HSA-399934,R-HSA-399935,R-HSA-399936,R-HSA-399939,R-HSA-399941,R-HSA-399942,R-HSA-399944,R-HSA-399946,R-HSA-399947,R-HSA-399950,R-HSA-399951,R-HSA-399952,R-HSA-4093327,R-HSA-4093336,R-HSA-416559,R-HSA-416562,R-HSA-418850,R-HSA-418856,R-HSA-418858,R-HSA-418859,R-HSA-418863,R-HSA-418865,R-HSA-418868,R-HSA-418874,R-HSA-419087,R-HSA-419197,R-HSA-419645,R-HSA-428511,R-HSA-428515,R-HSA-428531,R-HSA-428534,R-HSA-428535,R-HSA-443774,R-HSA-445076,R-HSA-445084,R-HSA-445091,R-HSA-447030,R-HSA-447034,R-HSA-555065,R-HSA-622357,R-HSA-8854908,R-HSA-8855237,R-HSA-8855617,R-HSA-8855747,R-HSA-8855915,R-HSA-8985591,R-HSA-8985594,R-HSA-9010641
R-HSA-446107	"Type I hemidesmosome assembly"	1	9	0.1111111111111111	0.16602546966581366	No	0.08500960474297675	6	9	0.6666666666666666	Q15149	R-HSA-432909,R-HSA-432952,R-HSA-432956,R-HSA-446077,R-HSA-446083,R-HSA-446089
R-HSA-168638	"NOD1/2 Signaling Pathway"	1	31	0.03225806451612903	0.46528357543108645	No	0.14413150257636564	1	42	0.023809523809523808	Q9NQC7	R-HSA-741411
R-HSA-425986	"Sodium/Proton exchangers"	1	9	0.1111111111111111	0.16602546966581366	No	0.08530274131105599	1	9	0.1111111111111111	P19634	R-HSA-425994
R-HSA-199220	"Vitamin B5 (pantothenate) metabolism"	1	14	0.07142857142857142	0.24609108202410468	No	0.1024233833005352	1	15	0.06666666666666667	Q9BZ23	R-HSA-196857
R-HSA-1839124	"FGFR1 mutant receptor activation"	2	31	0.06451612903225806	0.1300344013755207	No	0.07844180487835054	5	55	0.09090909090909091	Q32MZ4,Q92614	R-HSA-1839031,R-HSA-1839039,R-HSA-1839065,R-HSA-1839080,R-HSA-1839091
R-HSA-6791312	"TP53 Regulates Transcription of Cell Cycle Genes"	1	45	0.022222222222222223	0.5972175204662931	No	0.163877367494434	1	48	0.020833333333333332	P06748	R-HSA-6801675
R-HSA-75893	"TNF signaling"	1	37	0.02702702702702703	0.5264049357759679	No	0.15319206138792815	5	42	0.11904761904761904	Q9NQC7	R-HSA-140978,R-HSA-5357776,R-HSA-5357831,R-HSA-5357860,R-HSA-5357928
R-HSA-1482922	"Acyl chain remodelling of PI"	1	17	0.058823529411764705	0.29040871367209853	No	0.11181110681432217	1	17	0.058823529411764705	P47712	R-HSA-1482825
R-HSA-1482801	"Acyl chain remodelling of PS"	1	22	0.045454545454545456	0.3585834767133742	No	0.12512631857211418	2	22	0.09090909090909091	P47712	R-HSA-1482771,R-HSA-1482897
R-HSA-5663220	"RHO GTPases Activate Formins"	6	120	0.05	0.035936977503802536	Yes	0.04353341177289901	4	122	0.03278688524590164	O00139,P12931,Q14008,Q14738,Q7L7X3,Q9NXR1	R-HSA-5666104,R-HSA-5666129,R-HSA-5666160,R-HSA-5666169
R-HSA-399997	"Acetylcholine regulates insulin secretion"	2	10	0.2	0.017727768260912824	Yes	0.026152846246297136	2	11	0.18181818181818182	Q00722,Q01970	R-HSA-399998,R-HSA-400023
R-HSA-75892	"Platelet Adhesion to exposed collagen"	4	13	0.3076923076923077	1.5567111613090656E-4	Yes	7.998274587415544E-4	4	13	0.3076923076923077	P06241,P07359,P07948,P30273	R-HSA-114577,R-HSA-114670,R-HSA-210282,R-HSA-432295
R-HSA-1482925	"Acyl chain remodelling of PG"	1	18	0.05555555555555555	0.30459732001574724	No	0.11460858758168267	1	18	0.05555555555555555	P47712	R-HSA-1482900
R-HSA-391908	"Prostanoid ligand receptors"	1	9	0.1111111111111111	0.16602546966581366	No	0.0861944075965374	1	9	0.1111111111111111	P21731	R-HSA-391939
R-HSA-109582	"Hemostasis"	40	663	0.06033182503770739	4.778957229945036E-10	Yes	3.5603231363090515E-8	91	703	0.12944523470839261	O00139,O15439,O43561,P01042,P02671,P02751,P02765,P02768,P04114,P06241,P07359,P07948,P07996,P08567,P12931,P14209,P16150,P18206,P21333,P21731,P22694,P25116,P30273,P47712,P49407,Q13586,Q14432,Q14643,Q14738,Q7LDG7,Q8WZ42,Q96BY6,Q96C24,Q96D31,Q9H7D0,Q9NQT8,Q9NXH8,Q9UNF1,Q9Y490,Q9Y6F6	R-HSA-1011598,R-HSA-114552,R-HSA-114558,R-HSA-114577,R-HSA-114600,R-HSA-114670,R-HSA-114697,R-HSA-139842,R-HSA-139854,R-HSA-139941,R-HSA-140599,R-HSA-140840,R-HSA-140842,R-HSA-158145,R-HSA-158218,R-HSA-158251,R-HSA-158300,R-HSA-158311,R-HSA-158313,R-HSA-158333,R-HSA-158354,R-HSA-158419,R-HSA-202723,R-HSA-203130,R-HSA-204465,R-HSA-210282,R-HSA-210291,R-HSA-2870221,R-HSA-354066,R-HSA-354073,R-HSA-354077,R-HSA-354087,R-HSA-354097,R-HSA-354124,R-HSA-354149,R-HSA-354165,R-HSA-354173,R-HSA-372693,R-HSA-372697,R-HSA-372705,R-HSA-377640,R-HSA-377641,R-HSA-377643,R-HSA-377644,R-HSA-391939,R-HSA-392831,R-HSA-396941,R-HSA-396996,R-HSA-397835,R-HSA-397891,R-HSA-418091,R-HSA-418170,R-HSA-418172,R-HSA-418176,R-HSA-418442,R-HSA-418456,R-HSA-428749,R-HSA-428750,R-HSA-428752,R-HSA-428909,R-HSA-428917,R-HSA-428918,R-HSA-428961,R-HSA-429157,R-HSA-429415,R-HSA-429441,R-HSA-429529,R-HSA-430073,R-HSA-430076,R-HSA-430096,R-HSA-432096,R-HSA-432121,R-HSA-432129,R-HSA-432143,R-HSA-432295,R-HSA-434700,R-HSA-434798,R-HSA-434836,R-HSA-443402,R-HSA-443439,R-HSA-453183,R-HSA-453200,R-HSA-481007,R-HSA-481044,R-HSA-482772,R-HSA-5607058,R-HSA-8867097,R-HSA-8948034,R-HSA-983266,R-HSA-990489,R-HSA-992708
R-HSA-109581	"Apoptosis"	5	118	0.0423728813559322	0.09213057009912196	No	0.06696319485253255	5	125	0.04	P02545,P35611,Q15149,Q9UDY2,Q9UJU6	R-HSA-201608,R-HSA-201637,R-HSA-202966,R-HSA-264865,R-HSA-351871
R-HSA-5654743	"Signaling by FGFR4"	1	41	0.024390243902439025	0.5632370926876207	No	0.15864333990634308	1	55	0.01818181818181818	P12931	R-HSA-1295609
R-HSA-352238	"Breakdown of the nuclear lamina"	1	3	0.3333333333333333	0.05870602505337896	No	0.05301331959365736	1	3	0.3333333333333333	P02545	R-HSA-264865
R-HSA-6807878	"COPI-mediated anterograde transport"	3	83	0.03614457831325301	0.23546954399875486	No	0.10024274873089849	5	83	0.060240963855421686	P16157,Q01082,Q9UJW0	R-HSA-6807875,R-HSA-6807877,R-HSA-6809003,R-HSA-6809006,R-HSA-6809011
R-HSA-5653656	"Vesicle-mediated transport"	34	613	0.05546492659053834	8.86287775392347E-8	Yes	1.4672986503717745E-6	82	703	0.1166429587482219	O00139,O60749,O75351,O75396,P02768,P04114,P07900,P12931,P16157,P42566,P47712,P48553,P49407,P52594,P61006,Q01082,Q14162,Q14247,Q14C86,Q3MII6,Q5T0N5,Q5VZ89,Q68D51,Q86X10,Q86YS7,Q8NFH8,Q8TC07,Q8WXE9,Q96Q42,Q99961,Q9NQT8,Q9UBC2,Q9UJW0,Q9UQ16	R-HSA-1445143,R-HSA-1458463,R-HSA-1458485,R-HSA-191636,R-HSA-191654,R-HSA-191656,R-HSA-203973,R-HSA-204008,R-HSA-2168887,R-HSA-2173778,R-HSA-2187261,R-HSA-2187264,R-HSA-2197645,R-HSA-2197646,R-HSA-2197770,R-HSA-2203479,R-HSA-2255343,R-HSA-421831,R-HSA-421833,R-HSA-421835,R-HSA-421836,R-HSA-432688,R-HSA-432706,R-HSA-432707,R-HSA-432712,R-HSA-5260201,R-HSA-5694409,R-HSA-5694415,R-HSA-5694418,R-HSA-5694423,R-HSA-5694425,R-HSA-5694439,R-HSA-5694441,R-HSA-5694446,R-HSA-6807875,R-HSA-6807877,R-HSA-6809003,R-HSA-6809006,R-HSA-6809011,R-HSA-6811417,R-HSA-6811418,R-HSA-6811422,R-HSA-6811423,R-HSA-6811425,R-HSA-6811426,R-HSA-8848484,R-HSA-8849350,R-HSA-8854182,R-HSA-8854329,R-HSA-8854588,R-HSA-8854612,R-HSA-8856808,R-HSA-8856813,R-HSA-8862280,R-HSA-8863463,R-HSA-8863471,R-HSA-8863718,R-HSA-8863721,R-HSA-8866269,R-HSA-8866275,R-HSA-8866279,R-HSA-8866283,R-HSA-8867754,R-HSA-8867756,R-HSA-8868071,R-HSA-8868072,R-HSA-8868230,R-HSA-8868236,R-HSA-8868648,R-HSA-8868651,R-HSA-8868658,R-HSA-8868659,R-HSA-8868660,R-HSA-8868661,R-HSA-8871194,R-HSA-8875320,R-HSA-8876188,R-HSA-8876190,R-HSA-8876191,R-HSA-8877311,R-HSA-8877475,R-HSA-917693
R-HSA-6806667	"Metabolism of fat-soluble vitamins"	1	48	0.020833333333333332	0.6209642679420809	No	0.1676153549336414	9	48	0.1875	P04114	R-HSA-2187332,R-HSA-2395764,R-HSA-2395768,R-HSA-2395784,R-HSA-2404131,R-HSA-2404140,R-HSA-2423785,R-HSA-2424254,R-HSA-2429643
R-HSA-391903	"Eicosanoid ligand-binding receptors"	1	15	0.06666666666666667	0.2611614728437861	No	0.10574200938511992	1	15	0.06666666666666667	P21731	R-HSA-391939
R-HSA-212165	"Epigenetic regulation of gene expression"	1	117	0.008547008547008548	0.9067706911405653	No	0.2172167732796531	1	130	0.007692307692307693	P49841	R-HSA-5250947
R-HSA-196071	"Metabolism of steroid hormones"	1	34	0.029411764705882353	0.4967668872178882	No	0.14983454695438328	1	34	0.029411764705882353	O95772	R-HSA-196126
R-HSA-5654741	"Signaling by FGFR3"	1	40	0.025	0.5543053792961251	No	0.15761736930366918	1	57	0.017543859649122806	P12931	R-HSA-1295609
R-HSA-74217	"Purine salvage"	1	13	0.07692307692307693	0.23071480939427014	No	0.09964204811520652	1	13	0.07692307692307693	Q01433	R-HSA-76590
R-HSA-5173105	"O-linked glycosylation"	1	115	0.008695652173913044	0.9028894206534442	No	0.2166353038282821	2	171	0.011695906432748537	P07996	R-HSA-5173005,R-HSA-5173192
R-HSA-157858	"Gap junction trafficking and regulation"	1	14	0.07142857142857142	0.24609108202410468	No	0.103580709665513	3	15	0.2	P12931	R-HSA-191636,R-HSA-191654,R-HSA-191656
R-HSA-1640170	"Cell Cycle"	17	521	0.03262955854126679	0.03571902773790192	Yes	0.04362405846678185	40	658	0.060790273556231005	O00139,O14974,O43768,P02545,P06748,P07900,P07948,P12931,P49841,P56211,P61006,Q14008,Q14738,Q7L7X3,Q8TD19,Q8TEP8,Q9NXR1	R-HSA-141409,R-HSA-141422,R-HSA-141431,R-HSA-141439,R-HSA-1638803,R-HSA-1638821,R-HSA-2168079,R-HSA-2430535,R-HSA-2430552,R-HSA-2467809,R-HSA-2467811,R-HSA-2468287,R-HSA-2562526,R-HSA-2574840,R-HSA-2574845,R-HSA-2980720,R-HSA-2984220,R-HSA-2984226,R-HSA-2984258,R-HSA-2990880,R-HSA-2995376,R-HSA-3000310,R-HSA-3000319,R-HSA-3002811,R-HSA-375302,R-HSA-380272,R-HSA-380283,R-HSA-380294,R-HSA-380303,R-HSA-380311,R-HSA-380316,R-HSA-380455,R-HSA-380508,R-HSA-5244669,R-HSA-606326,R-HSA-75820,R-HSA-8852362,R-HSA-8853405,R-HSA-8853419,R-HSA-8942607
R-HSA-1643685	"Disease"	24	494	0.048582995951417005	6.909955468159534E-5	Yes	3.9599360182914254E-4	88	662	0.13293051359516617	O75351,P02545,P02671,P02751,P06241,P06748,P07900,P12931,P18206,P27448,P27824,P42566,P49407,P49840,P49841,Q02750,Q32MZ4,Q6VY07,Q7Z2W4,Q8IVT5,Q92614,Q99961,Q9Y490,Q9Y4H2	R-HSA-1169421,R-HSA-1218824,R-HSA-1218833,R-HSA-1220610,R-HSA-1220611,R-HSA-1220612,R-HSA-1220613,R-HSA-1220614,R-HSA-1225947,R-HSA-1225949,R-HSA-1225950,R-HSA-1225951,R-HSA-1225952,R-HSA-1225957,R-HSA-1225960,R-HSA-1225961,R-HSA-1226012,R-HSA-1226014,R-HSA-1226016,R-HSA-1247841,R-HSA-1247842,R-HSA-1247844,R-HSA-1247999,R-HSA-1248002,R-HSA-1248655,R-HSA-169921,R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736,R-HSA-182279,R-HSA-182286,R-HSA-1839031,R-HSA-1839039,R-HSA-1839065,R-HSA-1839080,R-HSA-1839091,R-HSA-1839094,R-HSA-1839098,R-HSA-1839100,R-HSA-192830,R-HSA-200908,R-HSA-2399966,R-HSA-2400009,R-HSA-3159232,R-HSA-5211340,R-HSA-5637764,R-HSA-5637765,R-HSA-5637766,R-HSA-5637770,R-HSA-5637792,R-HSA-5637795,R-HSA-5637796,R-HSA-5637798,R-HSA-5637800,R-HSA-5637801,R-HSA-5637806,R-HSA-5637808,R-HSA-6802910,R-HSA-6802911,R-HSA-6802912,R-HSA-6802914,R-HSA-6802916,R-HSA-6802918,R-HSA-6802919,R-HSA-6802921,R-HSA-6802922,R-HSA-6802924,R-HSA-6802925,R-HSA-6802926,R-HSA-6802927,R-HSA-6802932,R-HSA-6802933,R-HSA-6802934,R-HSA-6802935,R-HSA-6802941,R-HSA-6802942,R-HSA-6802943,R-HSA-6803227,R-HSA-6803230,R-HSA-6803233,R-HSA-6803234,R-HSA-8868344,R-HSA-8876255,R-HSA-8876262,R-HSA-8936676,R-HSA-8936731
R-HSA-3371497	"HSP90 chaperone cycle for steroid hormone receptors (SHR)"	1	19	0.05263157894736842	0.31850356185335726	No	0.1166020410716222	8	19	0.42105263157894735	P07900	R-HSA-3371503,R-HSA-5618073,R-HSA-5618085,R-HSA-5618098,R-HSA-5618099,R-HSA-5618105,R-HSA-5618107,R-HSA-5618110
R-HSA-8978868	"Fatty acid metabolism"	1	181	0.0055248618784530384	0.9748318656741145	No	0.22802189636647263	1	186	0.005376344086021506	P47712	R-HSA-111883
R-HSA-5663213	"RHO GTPases Activate WASPs and WAVEs"	2	36	0.05555555555555555	0.1646833722666201	No	0.08670608645839716	5	46	0.10869565217391304	O43516,P16333	R-HSA-2029466,R-HSA-2197690,R-HSA-2197691,R-HSA-2197698,R-HSA-442592
R-HSA-164378	"PKA activation in glucagon signalling"	1	18	0.05555555555555555	0.30459732001574724	No	0.11346250170586585	1	18	0.05555555555555555	P22694	R-HSA-111925
R-HSA-1280215	"Cytokine Signaling in Immune system"	13	355	0.036619718309859155	0.028940347895852758	Yes	0.0368556567220689	43	481	0.0893970893970894	O43432,P06241,P07948,P27824,P40222,P46934,P52333,Q02750,Q04637,Q14289,Q14738,Q8NFZ5,Q9Y4H2	R-HSA-1168423,R-HSA-1168456,R-HSA-1169399,R-HSA-1295516,R-HSA-1295519,R-HSA-1678842,R-HSA-199959,R-HSA-449117,R-HSA-449958,R-HSA-450063,R-HSA-451634,R-HSA-451649,R-HSA-451895,R-HSA-451942,R-HSA-452091,R-HSA-452097,R-HSA-452100,R-HSA-452108,R-HSA-452122,R-HSA-453111,R-HSA-508247,R-HSA-508282,R-HSA-508292,R-HSA-508513,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275,R-HSA-6785165,R-HSA-6786092,R-HSA-6786095,R-HSA-6786124,R-HSA-879917,R-HSA-8950387,R-HSA-8963734,R-HSA-8983394,R-HSA-9014052,R-HSA-9014074,R-HSA-912629,R-HSA-913374,R-HSA-913424,R-HSA-919404
R-HSA-1280218	"Adaptive Immune System"	26	806	0.03225806451612903	0.012090387823989523	Yes	0.019796349294224604	62	861	0.07200929152148665	O43561,O75396,O95644,P06241,P07948,P12931,P14209,P16333,P22694,P27824,P46934,P50552,Q12913,Q13586,Q14643,Q14738,Q15762,Q5T4S7,Q684P5,Q7LDG7,Q8NHG8,Q96D31,Q9C0C9,Q9UN19,Q9UQ16,Q9Y385	R-HSA-1112666,R-HSA-1168376,R-HSA-169680,R-HSA-169683,R-HSA-199131,R-HSA-199144,R-HSA-202212,R-HSA-202214,R-HSA-202216,R-HSA-202233,R-HSA-202241,R-HSA-202245,R-HSA-202248,R-HSA-202325,R-HSA-202331,R-HSA-202375,R-HSA-2025890,R-HSA-2089927,R-HSA-2089943,R-HSA-2130478,R-HSA-2130641,R-HSA-213406,R-HSA-213407,R-HSA-2213241,R-HSA-354173,R-HSA-388809,R-HSA-388814,R-HSA-388829,R-HSA-388831,R-HSA-388832,R-HSA-388833,R-HSA-389158,R-HSA-389348,R-HSA-389350,R-HSA-389352,R-HSA-389354,R-HSA-389381,R-HSA-389532,R-HSA-390329,R-HSA-392513,R-HSA-430180,R-HSA-430183,R-HSA-430190,R-HSA-430201,R-HSA-434700,R-HSA-434798,R-HSA-5690702,R-HSA-8862084,R-HSA-8863858,R-HSA-8863914,R-HSA-8951498,R-HSA-8951500,R-HSA-8951595,R-HSA-913993,R-HSA-913996,R-HSA-983140,R-HSA-983145,R-HSA-983146,R-HSA-983147,R-HSA-983148,R-HSA-983152,R-HSA-983157
R-HSA-982772	"Growth hormone receptor signaling"	2	18	0.1111111111111111	0.05176063133294795	No	0.05141556045739497	2	29	0.06896551724137931	P07948,Q9Y4H2	R-HSA-1168423,R-HSA-1168456
R-HSA-446203	"Asparagine N-linked glycosylation"	8	284	0.028169014084507043	0.21694213904919524	No	0.09736258650099425	20	300	0.06666666666666667	O75396,P16157,P27824,P48553,P54727,Q01082,Q92685,Q9UJW0	R-HSA-203973,R-HSA-204008,R-HSA-446188,R-HSA-535717,R-HSA-548890,R-HSA-5694409,R-HSA-5694415,R-HSA-5694418,R-HSA-5694423,R-HSA-5694425,R-HSA-5694439,R-HSA-5694441,R-HSA-5694446,R-HSA-6807875,R-HSA-6807877,R-HSA-6809003,R-HSA-6809006,R-HSA-6809011,R-HSA-8850594,R-HSA-901047
R-HSA-445355	"Smooth Muscle Contraction"	4	35	0.11428571428571428	0.005804674853598146	Yes	0.011380217805080577	6	44	0.13636363636363635	P18206,Q05682,Q15746,Q9Y490	R-HSA-445699,R-HSA-445700,R-HSA-445704,R-HSA-445705,R-HSA-445797,R-HSA-445813
R-HSA-6804115	"TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain"	1	19	0.05263157894736842	0.31850356185335726	No	0.1151869677576462	1	22	0.045454545454545456	P06748	R-HSA-6801675
R-HSA-425407	"SLC-mediated transmembrane transport"	2	244	0.00819672131147541	0.9584552699622101	No	0.22632303522087052	4	245	0.0163265306122449	P02768,P19634	R-HSA-194079,R-HSA-194083,R-HSA-194130,R-HSA-425994
R-HSA-6805567	"Keratinization"	1	128	0.0078125	0.92551607034592	No	0.22064303117046735	3	128	0.0234375	P13646	R-HSA-6805546,R-HSA-6805573,R-HSA-6806613
R-HSA-4570464	"SUMOylation of RNA binding proteins"	1	46	0.021739130434782608	0.6052931841570127	No	0.16518074073149247	1	54	0.018518518518518517	P61978	R-HSA-4570499
R-HSA-449836	"Other interleukin signaling"	1	26	0.038461538461538464	0.4083972010697061	No	0.1343293222061506	3	26	0.11538461538461539	P40222	R-HSA-449117,R-HSA-9014052,R-HSA-9014074
